Landmark,X,Y,Z
0,0.5868469476699829,0.5654286742210388,-1.0686002969741821
1,0.6180368065834045,0.4993034601211548,-1.0318602323532104
2,0.63248610496521,0.5033059120178223,-1.0318197011947632
3,0.6476065516471863,0.5082747936248779,-1.0319926738739014
4,0.5674577951431274,0.490071177482605,-1.0293179750442505
5,0.5489188432693481,0.4879200756549835,-1.0285686254501343
6,0.5335423946380615,0.48704707622528076,-1.0287415981292725
7,0.6737985014915466,0.5355415940284729,-0.6878879070281982
8,0.5100738406181335,0.5084599256515503,-0.657197892665863
9,0.6126992702484131,0.626664936542511,-0.9317063093185425
10,0.548686683177948,0.6161810159683228,-0.9228946566581726
11,0.7781770825386047,0.8250165581703186,-0.45394033193588257
12,0.35743507742881775,0.7972643971443176,-0.45088234543800354
13,0.8703762292861938,1.2046557664871216,-0.5261695981025696
14,0.21336393058300018,1.159160852432251,-0.5352339744567871
15,0.8600446581840515,1.4799526929855347,-0.9724997282028198
16,0.18120908737182617,1.4442402124404907,-1.1273515224456787
17,0.8852194547653198,1.5812859535217285,-1.108623743057251
18,0.1411725878715515,1.5374141931533813,-1.2647957801818848
19,0.836455225944519,1.5788196325302124,-1.1603059768676758
20,0.1928403377532959,1.5431495904922485,-1.3481268882751465
21,0.8181182742118835,1.540087342262268,-1.0152372121810913
22,0.2164999544620514,1.5087032318115234,-1.1815413236618042
23,0.6891138553619385,1.5161182880401611,-0.057241927832365036
24,0.4163227677345276,1.505419373512268,0.06219968944787979
25,0.6684366464614868,2.0846080780029297,0.14251603186130524
26,0.41267603635787964,2.085996389389038,0.2745397388935089
27,0.6614903211593628,2.5864453315734863,0.8486307859420776
28,0.4139363169670105,2.582906484603882,0.8298665285110474
29,0.6676685810089111,2.677130699157715,0.8906084895133972
30,0.4088631272315979,2.67215633392334,0.8717615008354187
31,0.6072788834571838,2.7546660900115967,0.365461528301239
32,0.44624748826026917,2.750561237335205,0.298899382352829
0,0.5604824423789978,0.5654527544975281,-0.8952915072441101
1,0.5864489376544952,0.5001567304134369,-0.8626329600811005
2,0.6021605730056763,0.5035703480243683,-0.8626032173633575
3,0.6178085505962372,0.5082728564739227,-0.8627838492393494
4,0.5390174388885498,0.4937032163143158,-0.8497990369796753
5,0.5220116227865219,0.4926667958498001,-0.849039226770401
6,0.5074096620082855,0.49279384315013885,-0.8490643203258514
7,0.6394265592098236,0.5340335667133331,-0.5539885461330414
8,0.4831630438566208,0.513182133436203,-0.4744662344455719
9,0.5872843563556671,0.6265964508056641,-0.7752140164375305
10,0.5283121764659882,0.6169425547122955,-0.7524843811988831
11,0.7552605271339417,0.817313015460968,-0.36790144443511963
12,0.3478051871061325,0.803562194108963,-0.29993531107902527
13,0.8702207803726196,1.1188943982124329,-0.4595765024423599
14,0.17935393005609512,1.0994778275489807,-0.5830567181110382
15,0.9142599999904633,1.4371307492256165,-0.8231998383998871
16,0.13559338822960854,1.1065221726894379,-1.315800666809082
17,0.9573352932929993,1.522032082080841,-0.9325472712516785
18,0.10558992624282837,1.0892003774642944,-1.4670209288597107
19,0.9182865619659424,1.5202254056930542,-0.9833807945251465
20,0.15901502966880798,1.078082412481308,-1.4991261959075928
21,0.8902510106563568,1.495790958404541,-0.8656630516052246
22,0.18293699622154236,1.0841616094112396,-1.3559570908546448
23,0.6858919560909271,1.5154953598976135,-0.05839719995856285
24,0.41343921422958374,1.5089632272720337,0.06335381045937538
25,0.6694696545600891,2.085387706756592,0.027790367603302002
26,0.41387975215911865,2.0933233499526978,0.18864655122160912
27,0.6752234101295471,2.592461585998535,0.6160042583942413
28,0.42626938223838806,2.5961239337921143,0.5842167735099792
29,0.6853393912315369,2.678471565246582,0.6444676071405411
30,0.421880304813385,2.6769750118255615,0.6111713945865631
31,0.6304585635662079,2.7557178735733032,0.12568573281168938
32,0.4651697427034378,2.7673163414001465,0.05478585511445999
0,0.5505778193473816,0.5647059679031372,-0.8295414447784424
1,0.574380616346995,0.49986393253008526,-0.7944620251655579
2,0.5900949041048685,0.5025630791982015,-0.7944210569063822
3,0.605167547861735,0.5065407951672872,-0.7946310043334961
4,0.527048667271932,0.4948722918828328,-0.7809100945790609
5,0.5109922289848328,0.4942544500033061,-0.7801737586657206
6,0.49683348337809247,0.4948532283306122,-0.7801997860272726
7,0.6253330906232198,0.531616747379303,-0.48814908663431805
8,0.4731982847054799,0.5154171188672384,-0.4058925310770671
9,0.5784259041150411,0.6254499157269796,-0.7124022841453552
10,0.5194431742032369,0.6171732743581136,-0.6891043980916342
11,0.7475158373514811,0.8140567938486735,-0.3103465487559636
12,0.34136660893758136,0.8070587118466696,-0.25444965561230976
13,0.8701752225557963,1.0896646976470947,-0.38890470067660016
14,0.15948597341775894,1.0570257504781086,-0.6121744910875956
15,0.9293796420097351,1.4261730114618938,-0.704141358534495
16,0.12413343042135239,0.9503721793492635,-1.3643967310587566
17,0.9747419357299805,1.5078685681025188,-0.8009946346282959
18,0.09887270381053288,0.903502901395162,-1.5208964347839355
19,0.9376789331436157,1.5040222803751628,-0.8509594599405924
20,0.15223889549573263,0.8910038471221924,-1.5298227469126384
21,0.9084043502807617,1.4828584591547649,-0.7459286451339722
22,0.17416472236315408,0.9087263743082682,-1.397100845972697
23,0.6842961510022482,1.515324552853902,-0.05856250847379366
24,0.41170098384221393,1.5122133096059163,0.0634830171863238
25,0.6712584694226583,2.087104638417562,-0.02366521954536438
26,0.4161301255226135,2.0983195304870605,0.12807293639828762
27,0.6832417448361715,2.599759578704834,0.5189298391342163
28,0.43476959069569904,2.605118672053019,0.4603503694136937
29,0.6942819952964783,2.6829587618509927,0.5422651171684265
30,0.43085261185963947,2.6819815635681152,0.481523722410202
31,0.6431194146474203,2.7601874669392905,0.023723942538102467
32,0.4760190049807231,2.77699867884318,-0.07261404891808827
0,0.546188697218895,0.5643133968114853,-0.8194375336170197
1,0.5698271691799164,0.5005197152495384,-0.7802901417016983
2,0.5862933397293091,0.5029622316360474,-0.7802888303995132
3,0.6012683361768723,0.5066766887903214,-0.7805330455303192
4,0.5220537483692169,0.49577608704566956,-0.7694856375455856
5,0.5069651007652283,0.4951818957924843,-0.7687780559062958
6,0.493094265460968,0.49588924646377563,-0.768838495016098
7,0.621632769703865,0.5312336832284927,-0.4642096310853958
8,0.46881047636270523,0.5165338516235352,-0.39681094139814377
9,0.5752546042203903,0.6249655038118362,-0.7002570033073425
10,0.515178456902504,0.6171884536743164,-0.6811134219169617
11,0.7434629052877426,0.8124822527170181,-0.2967396415770054
12,0.3386683911085129,0.8071884214878082,-0.2491528056561947
13,0.8684564977884293,1.0769686996936798,-0.3758948966860771
14,0.1510497760027647,1.0114246606826782,-0.6442139446735382
15,0.9330153614282608,1.422122061252594,-0.6823114901781082
16,0.1050144424661994,0.8478870391845703,-1.400108277797699
17,0.9776752889156342,1.5045996606349945,-0.7770900577306747
18,0.07377904010354541,0.774916484951973,-1.5595209896564484
19,0.9396012425422668,1.4990896880626678,-0.8270696699619293
20,0.127565560862422,0.7563557922840118,-1.5630659759044647
21,0.910804957151413,1.4780529141426086,-0.7243154942989349
22,0.1509623359888792,0.788017675280571,-1.4325675666332245
23,0.6806070357561111,1.515267252922058,-0.05788814090192318
24,0.40825141966342926,1.5139155089855194,0.06269052252173424
25,0.6697421818971634,2.08824360370636,-0.04261794313788414
26,0.4145558103919029,2.100553572177887,0.09768183762207627
27,0.6842527836561203,2.6038848161697388,0.483875036239624
28,0.4337361976504326,2.6087006330490112,0.4077896289527416
29,0.6953960210084915,2.685463607311249,0.5058693885803223
30,0.42927975952625275,2.683965027332306,0.4265456348657608
31,0.6492384970188141,2.7634713649749756,-0.014581175521016121
32,0.4772118926048279,2.7806878089904785,-0.13079620525240898
0,0.544105875492096,0.5641397595405578,-0.8152141571044922
1,0.5680246472358703,0.5014443218708038,-0.7720468163490295
2,0.5851887345314026,0.5037466168403626,-0.7720568180084229
3,0.6001127362251282,0.5073492407798768,-0.7723007082939148
4,0.5195593953132629,0.4966614842414856,-0.7631919503211975
5,0.5054220497608185,0.49594677686691285,-0.762512719631195
6,0.4915838360786438,0.49661206007003783,-0.7626023769378663
7,0.6207745432853699,0.531539011001587,-0.4463358700275421
8,0.46663556098937986,0.5172004938125611,-0.38963218331336974
9,0.5740525841712951,0.6251130819320678,-0.6939458131790162
10,0.5128051519393921,0.617258620262146,-0.677997350692749
11,0.7416851758956909,0.8123869657516479,-0.28639002740383146
12,0.3370827615261078,0.8067677736282348,-0.2435087352991104
13,0.8669458270072937,1.0729693174362183,-0.3701587915420532
14,0.14459843933582306,0.9880769491195679,-0.6634459972381592
15,0.9266226649284363,1.4227151155471802,-0.677256190776825
16,0.09797421172261238,0.7814626336097718,-1.4243806838989257
17,0.968747615814209,1.5082393646240235,-0.7724552273750305
18,0.06635881073307245,0.6930490493774414,-1.5885687112808227
19,0.9292080044746399,1.4996019363403321,-0.8215641379356384
20,0.1183005154132843,0.6718897998332978,-1.582698917388916
21,0.9012904524803161,1.478464698791504,-0.719212007522583
22,0.14122627079486846,0.7087669134140014,-1.454095196723938
23,0.6750314593315124,1.5155364274978638,-0.05726946443319321
24,0.40293697714805604,1.5152249813079834,0.061960484087467196
25,0.6657711386680603,2.0904029846191405,-0.05902118682861328
26,0.41268799901008607,2.102428340911865,0.07028669007122516
27,0.6795628905296326,2.6088329315185548,0.4545592784881592
28,0.43026346564292905,2.611728048324585,0.3629345327615738
29,0.6899348974227906,2.689391851425171,0.475208055973053
30,0.42509130835533143,2.6858552932739257,0.37966448366641997
31,0.6467689990997314,2.768019199371338,-0.04876539558172226
32,0.47316176295280454,2.7832702159881593,-0.18310272991657256
0,0.5344111561775208,0.5636616706848144,-0.7615639448165894
1,0.5575438261032104,0.5026543796062469,-0.7141735076904296
2,0.575747811794281,0.5045140266418457,-0.714219617843628
3,0.590622091293335,0.5077524662017823,-0.7144919633865356
4,0.5081328272819519,0.498682427406311,-0.7057091236114502
5,0.49584863781929017,0.4981448292732239,-0.7050583481788635
6,0.4822347402572632,0.4990778505802155,-0.7051490068435669
7,0.6104541420936584,0.5310129404067994,-0.38431039452552795
8,0.4564669609069824,0.5194591760635376,-0.33131595849990847
9,0.565998375415802,0.6249197721481323,-0.641327440738678
10,0.5038299083709716,0.6174533247947693,-0.6266246557235717
11,0.7327768206596375,0.809783399105072,-0.24167963564395906
12,0.33199753761291506,0.8073471188545227,-0.1974119335412979
13,0.8649920344352722,1.0416939735412598,-0.3289994239807129
14,0.1264432340860367,0.939588725566864,-0.7025682210922242
15,0.9348527193069458,1.4066431999206543,-0.6092026472091675
16,0.07682708129286767,0.6040764331817627,-1.5090537071228027
17,0.9783981323242188,1.4899848699569702,-0.6955885529518128
18,0.047222887794487176,0.46663381457328795,-1.6821254730224608
19,0.9401755928993225,1.4774892807006836,-0.744333016872406
20,0.09666535258293152,0.43676660656929017,-1.653459858894348
21,0.9110908150672913,1.4600950479507446,-0.6511091232299805
22,0.11920777559280396,0.4935690701007843,-1.5325466871261597
23,0.6677757740020752,1.5150856494903564,-0.05615486353635788
24,0.39582560062408445,1.517887020111084,0.06067406684160233
25,0.6621615767478943,2.092998170852661,-0.10763208866119385
26,0.41106716394424436,2.106705904006958,0.01059231348335743
27,0.6794779658317566,2.6167837619781493,0.3603211879730225
28,0.43064009547233584,2.6196836948394777,0.24216988682746887
29,0.6900425434112549,2.694903612136841,0.37601282596588137
30,0.4249221920967102,2.6889369964599608,0.25296188294887545
31,0.6524202942848205,2.774171495437622,-0.1495809957385063
32,0.4752103090286255,2.79127516746521,-0.3110420912504196
0,0.5362966179847717,0.5631073236465454,-0.7610851526260376
1,0.560668408870697,0.5035382091999054,-0.7088840484619141
2,0.5789897084236145,0.5052002787590026,-0.7089425921440125
3,0.5935198068618774,0.5081813335418701,-0.7092379331588745
4,0.5094216108322144,0.4992477297782898,-0.7038297414779663
5,0.4979809165000916,0.498432993888855,-0.7032135248184204
6,0.48426884412765503,0.4992210686206818,-0.703367817401886
7,0.614421546459198,0.5311490774154664,-0.3667207479476929
8,0.4578599274158478,0.5198166728019714,-0.3314767837524414
9,0.5686564207077026,0.6247356772422791,-0.6375185966491699
10,0.5039470434188843,0.617289125919342,-0.628127110004425
11,0.7331107139587403,0.8102601170539856,-0.2285439044237137
12,0.3309224545955658,0.8046240329742431,-0.19915403723716735
13,0.8629623055458069,1.0464892387390137,-0.314057457447052
14,0.12069131582975387,0.9117090106010437,-0.7169370532035828
15,0.9192582964897156,1.4091624021530151,-0.590772020816803
16,0.07424592152237892,0.553481912612915,-1.5015317916870117
17,0.9556380987167359,1.4969210624694824,-0.6778998255729676
18,0.04354846782516688,0.4139661371707916,-1.6758844375610351
19,0.9146809220314026,1.48135085105896,-0.7235743403434753
20,0.08911131918430329,0.3823062539100647,-1.650609016418457
21,0.8887824058532715,1.4614229202270508,-0.6311252593994141
22,0.11092442572116852,0.44092475771903994,-1.5249632120132446
23,0.6612180590629577,1.5148993253707885,-0.054915746301412584
24,0.3891404509544373,1.5191204309463502,0.05922677665948868
25,0.6568617582321167,2.0954184532165527,-0.11128863990306855
26,0.40774595737457275,2.1080018043518067,-0.012079371511936188
27,0.6713882923126221,2.6221201419830322,0.35731699466705324
28,0.42363434433937075,2.621954154968262,0.2215694308280945
29,0.6802890658378601,2.6996360778808595,0.37355250120162964
30,0.4170823097229004,2.6900039196014403,0.23269163966178893
31,0.6459448575973511,2.7797759056091307,-0.15222982466220855
32,0.4663328766822815,2.792203187942505,-0.33528085350990294
0,0.5394596576690673,0.5629382014274598,-0.7694158315658569
1,0.5653075337409973,0.5047810912132263,-0.7145981073379517
2,0.5837479591369629,0.5065649390220642,-0.714672589302063
3,0.598358690738678,0.509680700302124,-0.714972174167633
4,0.5128626823425293,0.49983227252960205,-0.7118856072425842
5,0.5017030656337738,0.4987062454223633,-0.7112746477127075
6,0.48774110078811644,0.49925951957702636,-0.7114561080932618
7,0.6203294992446899,0.5325688600540162,-0.36482266783714296
8,0.460003262758255,0.5197642087936402,-0.3417906999588013
9,0.5718969941139221,0.6252164244651794,-0.6435786485671997
10,0.5057893872261048,0.6170267105102539,-0.6377282977104187
11,0.7335160136222839,0.8110724210739135,-0.23265277743339538
12,0.33191264867782594,0.8001827597618103,-0.20568386912345887
13,0.8605352759361267,1.0513176918029785,-0.3222574472427368
14,0.12045716196298599,0.8973680257797241,-0.7265409827232361
15,0.9051220655441284,1.4126099586486816,-0.6023153305053711
16,0.06950217559933662,0.5281997919082642,-1.5052677154541017
17,0.9368449449539185,1.5048022985458374,-0.6913938403129578
18,0.0371318907244131,0.38333279490470884,-1.6809053659439086
19,0.893901264667511,1.4872401475906372,-0.7358984112739563
20,0.07862726747989654,0.3464029371738434,-1.6574684619903564
21,0.8698605895042419,1.4656311750411988,-0.6421090364456177
22,0.10083045363426209,0.4075789570808411,-1.5294300079345704
23,0.6537855505943299,1.514243221282959,-0.05319686159491539
24,0.3819090723991394,1.5180253744125367,0.05731105506420135
25,0.6483461022377014,2.096548318862915,-0.10261356234550476
26,0.40096471905708314,2.106268310546875,-0.017500077746808528
27,0.658040988445282,2.623826599121094,0.3726678192615509
28,0.4107932150363922,2.6198402881622314,0.22582583725452424
29,0.665293288230896,2.7009403228759767,0.38994885683059693
30,0.4033540964126587,2.6871169090270994,0.23792685568332672
31,0.6329073429107666,2.782407855987549,-0.13492901623249054
32,0.45127239227294924,2.7891938209533693,-0.3328546106815338
0,0.5425028800964355,0.5626397013664246,-0.7458330869674683
1,0.5691152572631836,0.505380368232727,-0.6911204099655152
2,0.5869600653648377,0.5072129964828491,-0.6911624789237976
3,0.6014929294586182,0.5104001998901367,-0.6914584040641785
4,0.5156901836395263,0.5001268804073333,-0.6886188983917236
5,0.504381674528122,0.49881361722946166,-0.6879933953285218
6,0.4900956630706787,0.49921045303344724,-0.688165295124054
7,0.6237876892089844,0.5333999156951904,-0.34538252353668214
8,0.46187863945961,0.5196826338768006,-0.323326313495636
9,0.5743685841560364,0.6255523920059204,-0.621500301361084
10,0.5078787446022034,0.616575050354004,-0.6161248922348023
11,0.733993661403656,0.8118280649185181,-0.21581029295921325
12,0.33258546590805055,0.7963513493537903,-0.1917036861181259
13,0.8591982245445251,1.0550456285476684,-0.2992174208164215
14,0.11955152153968811,0.9037365317344666,-0.7151459455490112
15,0.8936855077743531,1.4162160396575927,-0.5614174723625183
16,0.07540030479431152,0.5269078254699707,-1.4859610795974731
17,0.922463309764862,1.511488103866577,-0.6480329215526581
18,0.04824095293879509,0.3841721713542938,-1.6607754945755004
19,0.8790120482444763,1.492573046684265,-0.6906907796859741
20,0.08520838171243668,0.3478763043880463,-1.6308114767074584
21,0.8558952689170838,1.4703518867492675,-0.5998558878898621
22,0.10586342066526414,0.4063572704792023,-1.506733226776123
23,0.6469889760017395,1.5133224487304688,-0.05131725147366524
24,0.3754920244216919,1.5158280372619628,0.05531711652874947
25,0.6391790270805359,2.0971694469451903,-0.09846418052911758
26,0.39373993277549746,2.1033352851867675,-0.026324399560689927
27,0.6435913681983948,2.6248608589172364,0.3728495895862579
28,0.39899144172668455,2.6171990394592286,0.21479736268520355
29,0.6491697192192077,2.701442098617554,0.3896089971065521
30,0.3912119686603546,2.6835652351379395,0.2270864337682724
31,0.6167167782783508,2.783894729614258,-0.12977250516414643
32,0.4364649534225464,2.785866403579712,-0.3407291352748871
0,0.5474891662597656,0.5685739398002625,-0.7835751533508301
1,0.5736223220825195,0.5090702056884766,-0.7353200197219849
2,0.591070020198822,0.5102922320365906,-0.7353310108184814
3,0.6055910587310791,0.5128582119941711,-0.7356253027915954
4,0.5195573210716248,0.5050773561000824,-0.7340779781341553
5,0.50696359872818,0.5040227711200714,-0.7334358215332031
6,0.4921969652175903,0.5045892715454101,-0.7336175680160523
7,0.6284663558006287,0.5342047691345215,-0.39808419346809387
8,0.46404926776885985,0.5227238893508911,-0.37974101305007935
9,0.5783787608146668,0.6312493443489074,-0.6583066940307617
10,0.5122206568717956,0.6244035124778747,-0.6536867499351502
11,0.738984489440918,0.8123142719268799,-0.2423677384853363
12,0.33483118414878843,0.7968589544296265,-0.23686111271381377
13,0.8562999367713928,1.0757442951202392,-0.28183234333992
14,0.13978079706430435,0.9630995631217957,-0.6498789310455322
15,0.882209587097168,1.4224592685699462,-0.5257506668567657
16,0.10203963071107865,0.7204195857048035,-1.330397093296051
17,0.9093096375465393,1.5177807569503785,-0.6141770780086517
18,0.07532519400119782,0.626240211725235,-1.4892544746398926
19,0.8670379638671875,1.502346396446228,-0.6670575022697449
20,0.1109483391046524,0.5960221290588379,-1.4857264041900635
21,0.8449872374534607,1.477539348602295,-0.5667685270309448
22,0.13206058442592622,0.6354754865169525,-1.357162642478943
23,0.6510099291801452,1.5120950222015381,-0.04961384385824204
24,0.38085960745811465,1.5134063243865967,0.05354913100600243
25,0.6382641434669495,2.09578652381897,-0.07458795569837093
26,0.39234169721603396,2.0997915744781492,-0.010094530880451202
27,0.6383488774299622,2.6231142044067384,0.4178085744380951
28,0.39726959466934203,2.6136419773101807,0.2636821955442429
29,0.6429829239845276,2.69946665763855,0.4373723566532135
30,0.3912548184394836,2.679963731765747,0.27890526652336123
31,0.6090344429016114,2.7826708793640136,-0.07452299892902374
32,0.43264912962913515,2.782112741470337,-0.28406026810407636
0,0.5525623798370362,0.5757943630218506,-0.8460644245147705
1,0.5773828387260437,0.5130019426345825,-0.8024677872657776
2,0.5945390701293946,0.5134916424751281,-0.8024527072906494
3,0.6090923309326172,0.5153363943099976,-0.8027286291122436
4,0.5233758568763733,0.5106004536151886,-0.8030902743339539
5,0.5092959046363831,0.5098940968513489,-0.8024427652359009
6,0.4942643105983734,0.5106386363506317,-0.8026499271392822
7,0.6324021220207214,0.5349153518676758,-0.4668889343738556
8,0.46652415990829466,0.5262313485145569,-0.4549996078014374
9,0.5822165012359619,0.6379914283752441,-0.7177801251411438
10,0.5172177076339721,0.6335249304771423,-0.7147391676902771
11,0.7456552982330322,0.8135734915733337,-0.2811534583568573
12,0.33714593648910524,0.8003712654113769,-0.29875777661800385
13,0.8535009503364563,1.1038052558898925,-0.27436394095420835
14,0.16438687592744827,1.0259502410888672,-0.5925374746322631
15,0.8715231418609619,1.4420429468154907,-0.5241051137447357
16,0.13244816958904265,0.9146120309829712,-1.181627357006073
17,0.897352647781372,1.5407382249832153,-0.6167217433452606
18,0.10551183298230171,0.8701672673225402,-1.326936388015747
19,0.8553417921066284,1.5305579662323,-0.6776466846466065
20,0.14088658690452577,0.8481747031211853,-1.3493906497955321
21,0.8341927647590637,1.5012364387512207,-0.5680829644203186
22,0.16213091015815734,0.8665059447288513,-1.2145559787750244
23,0.658849573135376,1.5121143341064454,-0.048415239155292514
24,0.38987911939620973,1.5128108978271484,0.052325093746185304
25,0.6413960576057434,2.0948087692260744,-0.04757272340357303
26,0.39438424706459047,2.0976800441741945,0.014017614722251891
27,0.6376720070838928,2.6217761993408204,0.47467605471611024
28,0.39977421760559084,2.6112438678741454,0.3270445644855499
29,0.6415453553199768,2.698276424407959,0.4974812686443329
30,0.3959536194801331,2.6800753116607665,0.345385479927063
31,0.6054427981376648,2.78202600479126,-0.013392451405525207
32,0.4331330358982086,2.7793529987335206,-0.2181879784911871
0,0.5613454580307007,0.5824687838554382,-0.9057399988174438
1,0.5858486652374267,0.5167757391929626,-0.8635807752609252
2,0.602948260307312,0.5165647149085999,-0.8635586857795715
3,0.6178963422775269,0.517858362197876,-0.863813853263855
4,0.5335059642791748,0.5151925146579742,-0.8676411747932434
5,0.5186587691307067,0.514218521118164,-0.8670037031173706
6,0.5034586250782013,0.5144525408744812,-0.8672393798828125
7,0.6408501625061035,0.5358868718147278,-0.5236939430236817
8,0.47457749843597413,0.5275498986244201,-0.5276117146015167
9,0.5888729095458984,0.6444524526596069,-0.773230254650116
10,0.5261162161827088,0.6411165237426758,-0.7743992686271668
11,0.7539359092712402,0.8160491347312927,-0.31925233602523806
12,0.34050885438919065,0.8043985366821289,-0.3632485270500183
13,0.8499222874641419,1.1324275255203247,-0.2602814793586731
14,0.1912373721599579,1.0817745685577393,-0.5362420737743377
15,0.8601678490638733,1.4622092962265014,-0.5263994038105011
16,0.16223737299442292,1.1058022856712342,-1.0471627473831178
17,0.8853261947631836,1.5650103330612182,-0.6226594626903534
18,0.1337725579738617,1.1087325096130372,-1.1813075184822082
19,0.8433285236358643,1.5589165925979613,-0.6933663606643676
20,0.1704226016998291,1.096369332075119,-1.2224153280258179
21,0.8229851722717285,1.524931502342224,-0.5738094925880433
22,0.19191645085811615,1.095550262928009,-1.0849341869354248
23,0.6665030002593995,1.512999129295349,-0.04420087337493896
24,0.39900758266448977,1.5120665550231933,0.048140431940555575
25,0.6432868003845215,2.0937392711639404,-0.017604851350188255
26,0.3958993136882782,2.0948760509490967,0.03441353626549244
27,0.6350422143936157,2.6205922603607177,0.5302976429462433
28,0.4004040539264679,2.608404302597046,0.379436057806015
29,0.6378206014633179,2.6973581314086914,0.5558704137802124
30,0.39802139401435854,2.680137777328491,0.3998086005449295
31,0.6004607915878296,2.78148832321167,0.046171388030052184
32,0.43246843218803405,2.7752613067626952,-0.16651482097804546
0,0.5702000260353088,0.5869123935699463,-0.9540896773338318
